table,dataset,detector,alpha,method,fdp_pooled_mean,fdp_pooled_std,fdp_family_mean,recall_mean,rejections_mean,phi_max_median,loo_mean,n_seeds,source,pooled_bound_eps,pooled_bound_delta,pooled_bound_covered,pooled_bound_eps_stratified
conditional_validity,VOC 2012,GDino,0.15,object_size_large,0.0555158682630269,,,0.4084980375916187,179.7,,1.5676760511564507,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.15,object_size_medium,0.1089279594633227,,,0.229108962982691,31.5,,0.9188574261725846,20,outputs/object_size_table.csv,,,0.75,
conditional_validity,VOC 2012,GDino,0.15,object_size_small,0.2167486440762303,,,0.2571873069216989,10.9,,0.5401069243688142,20,outputs/object_size_table.csv,,,0.6,
conditional_validity,VOC 2012,GDino,0.2,object_size_large,0.0663424303413052,,,0.4325063700349276,192.6,,1.5676760511564507,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,GDino,0.2,object_size_medium,0.128490417090892,,,0.2557657295593818,35.95,,0.9188574261725846,20,outputs/object_size_table.csv,,,0.85,
conditional_validity,VOC 2012,GDino,0.2,object_size_small,0.2608218454251063,,,0.29244336250796,13.4,,0.5401069243688142,20,outputs/object_size_table.csv,,,0.5,
conditional_validity,VOC 2012,OWL-ViT,0.05,object_size_large,0.0,,,0.0968424557442387,30.7,,0.782672055073115,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.05,object_size_medium,0.12,,,0.0268136318120029,2.9,,1.3420052355950651,20,outputs/object_size_table.csv,,,0.65,
conditional_validity,VOC 2012,OWL-ViT,0.05,object_size_small,0.175,,,0.0364196464010705,1.1,,1.089892640518881,20,outputs/object_size_table.csv,,,0.8,
conditional_validity,VOC 2012,OWL-ViT,0.1,object_size_large,0.0020797598627787,,,0.1167251514401592,37.1,,0.782672055073115,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.1,object_size_medium,0.1407539682539682,,,0.044769126716703,4.9,,1.3420052355950651,20,outputs/object_size_table.csv,,,0.6,
conditional_validity,VOC 2012,OWL-ViT,0.1,object_size_small,0.1666666666666666,,,0.0548941660334849,1.45,,1.089892640518881,20,outputs/object_size_table.csv,,,0.75,
conditional_validity,VOC 2012,OWL-ViT,0.15,object_size_large,0.0018928571428571,,,0.130998574542073,41.6,,0.782672055073115,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.15,object_size_medium,0.1164799783549783,,,0.0610651427659068,6.35,,1.3420052355950651,20,outputs/object_size_table.csv,,,0.7,
conditional_validity,VOC 2012,OWL-ViT,0.15,object_size_small,0.1666666666666666,,,0.062757811432014,1.7,,1.089892640518881,20,outputs/object_size_table.csv,,,0.7,
conditional_validity,VOC 2012,OWL-ViT,0.2,object_size_large,0.0035980933353936,,,0.1473212071144949,46.9,,0.782672055073115,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,OWL-ViT,0.2,object_size_medium,0.1134559884559884,,,0.0788241670432369,8.15,,1.3420052355950651,20,outputs/object_size_table.csv,,,0.9,
conditional_validity,VOC 2012,OWL-ViT,0.2,object_size_small,0.1733333333333333,,,0.0671387638129664,1.95,,1.089892640518881,20,outputs/object_size_table.csv,,,0.7,
conditional_validity,VOC 2012,YOLO-World,0.05,object_size_large,0.0101294206838792,,,0.4347553034269235,129.8,,2.262586168636743,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.05,object_size_medium,0.0163586851744746,,,0.1890193210495693,14.9,,0.5576916945546568,20,outputs/object_size_table.csv,,,0.8,
conditional_validity,VOC 2012,YOLO-World,0.05,object_size_small,0.0,,,0.0244044011544011,0.4,,0.1029482144815689,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.1,object_size_large,0.0118755663221676,,,0.47741933274719,142.8,,2.262586168636743,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.1,object_size_medium,0.0265191883709685,,,0.227526458311168,17.95,,0.5576916945546568,20,outputs/object_size_table.csv,,,0.95,
conditional_validity,VOC 2012,YOLO-World,0.1,object_size_small,0.0,,,0.0367453102453102,0.6,,0.1029482144815689,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,object_size_large,0.0120173515116083,,,0.4940594911384439,147.8,,2.262586168636743,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,object_size_medium,0.0286958493862518,,,0.2351619603675421,18.55,,0.5576916945546568,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.15,object_size_small,0.0,,,0.0473970196470196,0.75,,0.1029482144815689,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,object_size_large,0.012879879019544,,,0.4996880485296464,149.65,,2.262586168636743,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,object_size_medium,0.029781461079415,,,0.2476007791256487,19.55,,0.5576916945546568,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,VOC 2012,YOLO-World,0.2,object_size_small,0.0,,,0.0548970196470196,1.05,,0.1029482144815689,20,outputs/object_size_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_airplane,0.0,,0.0,0.3809523809523809,1.4,,0.5346995784198527,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_apple,0.02,,0.0166666666666666,0.1132575757575757,0.75,,1.438389539653101,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.05,per_category_backpack,0.0,,0.0,0.1057440476190476,0.6,,0.5747142611214917,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_banana,0.0,,0.0,0.1418693134822167,0.5,,0.6358335286216082,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_baseball bat,0.0,,0.0,0.0,0.0,,0.4678950748003731,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_baseball glove,0.0,,0.0,0.1076190476190476,0.35,,0.4529263018707181,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bear,0.0,,0.0,0.2806349206349206,1.1,,0.7110446898983215,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bed,0.0,,0.0,0.0681395891690009,0.5,,0.611608299231637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bench,0.0,,0.0,0.136715909090909,0.55,,0.5894063187250236,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bicycle,0.0,,0.0,0.0,0.0,,0.5791225842370984,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bird,0.0,,0.0,0.3187672376642965,2.9,,0.4085693978839792,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_boat,0.0,,0.0,0.0,0.0,,0.6129442297846742,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_book,0.0,,0.0,0.0,0.0,,0.5496140990926901,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bottle,0.0,,0.0,0.2900595238095237,1.35,,0.5493864795377804,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bowl,0.2,,0.2,0.1563888888888888,0.85,,7.86643004841666,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.05,per_category_broccoli,0.0,,0.0,0.0021367521367521,0.0555555555555555,,0.6582660943338329,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_bus,0.0,,0.0,0.3843138315932434,1.3,,0.6665571501104809,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_cake,0.0,,0.0,0.2298245614035088,0.4210526315789473,,0.6341333382729628,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_car,0.0,,0.0,0.0145414964404734,0.3,,0.5827665144513677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_carrot,0.0,,0.0,0.0,0.0,,0.6004250247392788,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_cat,0.0729761904761904,,0.0754761904761904,0.686300505050505,4.4,,3.399719924220167,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.05,per_category_cell phone,0.325,,0.325,0.2083333333333333,0.95,,2.9796325470841083,20,outputs/per_category_table.csv,,,0.55,
conditional_validity,COCO val,GDino,0.05,per_category_chair,0.0,,0.0,0.0044004485852311,0.2,,0.8278159868916015,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_clock,0.0875,,0.0916666666666666,0.3661217948717948,2.0,,2.992369346317088,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.05,per_category_couch,0.075,,0.075,0.4397619047619047,1.3,,3.08284295160791,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.05,per_category_cow,0.1,,0.1,0.2438264023558141,1.5,,1.6265655392960248,20,outputs/per_category_table.csv,,,0.9,
conditional_validity,COCO val,GDino,0.05,per_category_cup,0.135,,0.1305555555555555,0.0865234765234765,0.85,,1.52419629711965,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.05,per_category_dining table,0.0,,0.0,0.0,0.0,,0.553961563740735,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_dog,0.0,,0.0,0.5781818181818182,1.95,,0.553650817305501,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_donut,0.0,,0.0,0.3466666666666667,2.2,,0.670761647410918,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_elephant,0.0,,0.0,0.1803772796182663,2.45,,0.7226854783269013,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_fire hydrant,0.0,,0.0,0.55,1.1,,0.6377221215190583,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_fork,0.0,,0.0,0.2291666666666666,0.35,,0.4947048832904183,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_frisbee,0.0,,0.0,0.8233333333333333,2.0,,0.4645337592208198,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_giraffe,0.0,,0.0,0.335098731677679,2.7,,0.4957480340929894,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_hair drier,0.0,,0.0,0.0,0.0,,0.4508300838478886,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_handbag,0.0,,0.0,0.0508771929824561,0.2105263157894736,,0.6891730054445189,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_horse,0.0404761904761904,,0.06,0.4081668073928136,2.9,,1.3288833492567786,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.05,per_category_hot dog,0.0,,0.0,0.0508928571428571,0.45,,0.7740064503047557,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_keyboard,0.0,,0.0,0.5083333333333333,0.75,,0.7727966141390659,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_kite,0.0,,0.0,0.2185714285714285,0.75,,0.6019066995733559,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_knife,0.0,,0.0,0.0841666666666666,0.2,,0.4612376552581162,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_laptop,0.0,,0.0,0.4633333333333334,1.1,,0.7781967733564228,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_microwave,0.0,,0.0,0.05,0.05,,0.9779222815927316,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_motorcycle,0.0,,0.0,0.1708318968613086,0.65,,0.5651948737462584,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_mouse,0.0,,0.0,0.4,0.5,,0.701816868339592,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_orange,0.0,,0.0,0.2166666666666666,0.25,,1.6806973800068896,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_oven,0.0,,0.0,0.0,0.0,,0.9998056081327272,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_parking meter,0.2,,0.2,0.0,0.2,,2.841194529575408,20,outputs/per_category_table.csv,,,0.8,
conditional_validity,COCO val,GDino,0.05,per_category_person,0.0156232588490653,,0.0059574661290908,0.1793719499647159,34.85,,1.5177791086790158,20,outputs/per_category_table.csv,,,0.75,
conditional_validity,COCO val,GDino,0.05,per_category_pizza,0.0,,0.0,0.1927643263169579,0.8421052631578947,,0.9097088197909536,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_potted plant,0.0,,0.0,0.1138888888888888,0.5,,1.5325486644496824,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_refrigerator,0.0,,0.0,0.2583333333333333,0.45,,0.7249856608462684,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_remote,0.0,,0.0,0.05,0.05,,0.4757892797196156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_sandwich,0.0,,0.0,0.2055555555555555,0.3,,0.4411840531263533,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_scissors,0.0,,0.0,0.0,0.0,,0.5176254570088958,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_sheep,0.0,,0.0,0.1364408037782651,1.35,,1.0249884003416472,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_sink,0.0,,0.0,0.0202678571428571,0.15,,0.5729259434230444,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_skateboard,0.0,,0.0,0.2463095238095238,0.55,,1.1873877500751413,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_skis,0.0,,0.0,0.0223926767676767,0.25,,0.5478675005873855,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_snowboard,0.0,,0.0,0.1726190476190476,0.65,,0.6232314943924667,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_spoon,0.0,,0.0,0.0,0.0,,0.6641459585485637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_sports ball,0.0,,0.0,0.0,0.0,,0.4105715399923706,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_stop sign,0.0,,0.0,0.575,1.0,,0.5417940030884004,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_suitcase,0.0,,0.0,0.112127411288402,0.4,,0.5953421503699348,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_surfboard,0.0,,0.0,0.2482142857142857,1.3,,0.5127362527482459,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_teddy bear,0.0,,0.0,0.3491824298889516,1.9,,0.9944549699672912,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_tennis racket,0.0,,0.0,0.0,0.0,,0.4476805406053825,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_tie,0.0,,0.0,0.2844065656565656,1.7,,0.5134596340937906,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_toaster,0.0,,0.0,0.1125,0.15,,0.4109358989323511,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_toilet,0.0,,0.0,0.3543452380952381,1.85,,0.7629693800763114,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_toothbrush,0.0,,0.0,0.0,0.0,,0.9208838909186248,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_traffic light,0.0,,0.0,0.0656168831168831,0.25,,0.6100663551683677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_train,0.0,,0.0,0.6443569543201896,3.65,,0.5906862896082055,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_truck,0.0,,0.0,0.0,0.0,,0.5078461120453015,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_tv,0.0,,0.0,0.2283333333333333,0.55,,0.5043691055396972,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_umbrella,0.0,,0.0,0.0988095238095238,0.25,,0.6363773198806499,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_vase,0.0,,0.0,0.0648809523809523,0.2,,0.7326968949622156,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_wine glass,0.0,,0.0,0.1495259784075573,0.7,,0.7991068111184264,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.05,per_category_zebra,0.0,,0.0,0.3438800706004586,5.35,,0.7302762719528498,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_airplane,0.0,,0.0,0.3809523809523809,1.4,,0.5346995784198527,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_apple,0.02,,0.0166666666666666,0.1132575757575757,0.75,,1.438389539653101,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.1,per_category_backpack,0.0,,0.0,0.1057440476190476,0.6,,0.5747142611214917,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_banana,0.0,,0.0,0.1418693134822167,0.5,,0.6358335286216082,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_baseball bat,0.0,,0.0,0.05,0.05,,0.4678950748003731,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_baseball glove,0.0,,0.0,0.1159523809523809,0.4,,0.4529263018707181,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_bear,0.05,,0.05,0.3304960317460317,1.45,,0.7110446898983215,20,outputs/per_category_table.csv,,,0.95,
conditional_validity,COCO val,GDino,0.1,per_category_bed,0.0,,0.0,0.0829610177404295,0.65,,0.611608299231637,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_bench,0.0,,0.0,0.1791085858585858,0.8,,0.5894063187250236,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_bicycle,0.0,,0.0,0.0,0.0,,0.5791225842370984,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_bird,0.0,,0.0,0.3590648567119155,3.25,,0.4085693978839792,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_boat,0.0,,0.0,0.0,0.0,,0.6129442297846742,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_book,0.0,,0.0,0.0045540796963946,0.1,,0.5496140990926901,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_bottle,0.0,,0.0,0.3033928571428571,1.45,,0.5493864795377804,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_bowl,0.1916666666666666,,0.1916666666666666,0.1934722222222222,1.05,,7.86643004841666,20,outputs/per_category_table.csv,,,0.7,
conditional_validity,COCO val,GDino,0.1,per_category_broccoli,0.0,,0.0,0.0206552706552706,0.1111111111111111,,0.6582660943338329,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_bus,0.0,,0.0,0.4513592861386978,1.5,,0.6665571501104809,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_cake,0.0,,0.0,0.2666666666666666,0.5263157894736842,,0.6341333382729628,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_car,0.0,,0.0,0.0266583795573565,0.5,,0.5827665144513677,20,outputs/per_category_table.csv,,,1.0,
conditional_validity,COCO val,GDino,0.1,per_category_carrot,0.0,,0.0,0.0,0.0,,0.6004250247392788,20,outputs/per_category_table.csv,,,1.0,
